CURVE,X,Y
32,36,275.8
32,37,286.2
32,38,306.8
32,41,338.1
32,42,359.1
32,45,390.8
32,46,412.1
32,49,443.8
32,50,464.9
32,53,496.3
32,54,517.1
32,57,548
32,58,568.2
32,60,588.3
32,61,598.1
32,62,617.8
32,65,646.6
32,66,665.6
32,68,684.1
32,69,693.2
32,70,711.1
32,72,728.7
32,73,737.3
32,74,754.2
32,76,770.8
32,77,778.9
32,78,794.9
32,80,810.4
32,81,817.9
32,82,832.7
32,83,840
32,85,854.1
32,86,867.8
32,89,887.4
32,90,899.9
32,91,906.1
32,93,917.9
32,94,929.2
32,95,934.7
32,97,945.4
32,98,955.6
32,99,960.5
32,101,970
32,102,979
32,103,983.4
32,104,987.5
32,105,991.7
32,106,999.5
32,107,1003.4
32,109,1010.6
32,110,1017.3
32,111,1020.5
32,112,1023.6
32,113,1026.5
32,114,1032.3
32,115,1035
32,117,1040
32,118,1044.5
32,120,1048.9
32,121,1050.8
32,122,1054.4
32,123,1056.1
32,124,1057.6
32,125,1059
32,126,1061.7
32,127,1062.9
32,128,1064
32,129,1065
32,130,1066.7
32,131,1067.5
32,132,1068
32,133,1068.6
32,134,1069.4
32,135,1069.7
32,136,1069.8
32,137,1070
342,0,0
342,1,0
342,3,0.2
342,4,0.2
342,5,0.3
342,6,0.6
342,8,0.8
342,9,1
342,10,1.3
342,12,1.7
342,13,1.8
342,14,2.2
342,15,2.5
342,17,2.9
342,18,3.3
342,19,3.6
342,20,3.8
342,21,4.1
342,22,4.6
342,23,4.8
342,25,5.4
342,26,5.9
342,28,6.5
342,29,6.7
342,30,7.3
342,33,8.2
342,34,8.8
342,37,9.7
342,38,10.3
342,41,11.2
342,42,11.8
342,45,12.7
342,46,13.3
342,47,13.7
342,49,14.3
342,50,14.9
342,53,15.8
342,54,16.5
342,57,17.4
342,58,18
342,61,18.9
342,62,19.5
342,63,19.9
342,65,20.5
342,66,21.1
342,69,22
342,70,22.5
342,73,23.4
342,74,24
342,77,24.9
342,78,25.4
342,81,26.3
342,82,26.8
342,83,27.1
342,84,27.3
342,85,27.6
342,86,28.1
342,88,28.7
342,89,28.9
342,90,29.4
342,91,29.7
342,92,29.9
342,93,30.2
342,94,30.7
342,95,30.9
342,96,31.2
342,97,31.4
342,98,31.9
342,99,32.1
342,100,32.4
342,101,32.6
342,102,33
342,103,33.3
342,105,33.7
342,106,34.2
342,109,34.8
342,110,35.2
342,113,35.8
342,114,36.2
342,117,36.8
342,118,37.2
342,119,37.4
342,120,37.5
342,121,37.7
342,122,38.1
342,123,38.2
342,124,38.4
342,125,38.6
342,126,38.9
342,127,39.1
342,128,39.3
342,129,39.4
342,130,39.7
342,131,39.9
342,132,40
342,133,40.2
342,134,40.5
342,135,40.6
342,136,40.8
342,137,40.9
342,138,41.2
342,139,41.3
342,140,41.5
342,141,41.6
342,143,42
342,145,42.2
342,147,42.6
342,149,42.8
342,150,43
342,153,43.3
342,154,43.5
342,157,43.8
342,158,44
342,160,44.2
342,161,44.2
342,162,44.4
342,163,44.5
342,164,44.6
342,165,44.6
342,166,44.8
342,167,44.8
342,171,45.2
342,172,45.2
342,175,45.5
342,176,45.5
342,178,45.7
342,180,45.7
342,182,45.9
342,184,45.9
342,185,46
342,186,46
342,187,46.1
342,189,46.1
342,190,46.2
342,192,46.2
342,193,46.3
342,197,46.3
342,198,46.4
266,0,0
266,1,0
266,3,0.2
266,4,0.2
266,5,0.3
266,6,0.5
266,9,0.8
266,10,1.1
266,11,1.2
266,12,1.4
266,13,1.5
266,14,1.8
266,15,2
266,16,2.1
266,17,2.3
266,18,2.7
266,19,2.8
266,21,3.2
266,22,3.6
266,25,4.2
266,26,4.6
266,29,5.2
266,30,5.6
266,31,5.8
266,32,6.1
266,33,6.3
266,34,6.7
266,35,7
266,37,7.4
266,38,7.9
266,40,8.3
266,41,8.6
266,42,9
266,43,9.2
266,44,9.5
266,45,9.7
266,46,10.2
266,47,10.4
266,48,10.7
266,49,10.9
266,50,11.4
266,52,11.8
266,53,12.1
266,54,12.6
266,56,13
266,57,13.3
266,58,13.7
266,59,14
266,60,14.2
266,61,14.5
266,62,14.9
266,63,15.2
266,65,15.6
266,66,16.1
266,67,16.3
266,68,16.6
266,69,16.8
266,70,17.3
266,72,17.7
266,73,18
266,74,18.4
266,75,18.6
266,76,18.9
266,77,19.1
266,78,19.5
266,79,19.8
266,81,20.2
266,82,20.7
266,85,21.3
266,86,21.7
266,87,22
266,89,22.4
266,90,22.8
266,93,23.4
266,94,23.8
266,97,24.4
266,98,24.8
266,101,25.4
266,102,25.8
266,105,26.4
266,106,26.8
266,108,27.2
266,109,27.3
266,110,27.7
266,112,28.1
266,113,28.2
266,114,28.6
266,115,28.8
266,116,28.9
266,117,29.1
266,118,29.5
266,119,29.6
266,120,29.8
266,121,30
266,122,30.3
266,123,30.4
266,125,30.8
266,126,31.1
266,127,31.2
266,128,31.4
266,129,31.5
266,130,31.8
266,131,32
266,132,32.1
266,133,32.3
266,134,32.6
266,135,32.7
266,136,32.9
266,137,33
266,138,33.3
266,140,33.5
266,143,34.1
266,145,34.3
266,146,34.6
266,149,34.9
266,150,35.2
266,153,35.5
266,155,35.9
266,157,36.1
266,158,36.3
266,161,36.6
266,162,36.8
266,165,37.1
266,166,37.3
266,183,39
266,184,39
266,188,39.4
266,189,39.4
266,192,39.7
266,193,39.7
266,195,39.9
266,196,39.9
266,198,40.1
266,199,40.1
266,200,40.2
266,201,40.2
266,202,40.3
266,203,40.3
266,204,40.4
266,205,40.4
266,206,40.5
266,207,40.5
266,208,40.6
266,209,40.6
266,210,40.7
266,211,40.7
266,212,40.8
266,214,40.8
266,215,40.9
266,217,40.9
266,218,41
266,221,41
266,222,41.1
266,225,41.1
266,226,41.2
266,231,41.2
266,232,41.3
266,236,41.3
266,237,41.4
165,0,0
165,1,0
165,3,0.2
165,4,0.4
165,5,0.5
165,6,1
165,7,1.3
165,8,1.7
165,9,2
165,10,2.9
165,13,4.4
165,14,5.6
165,16,6.8
165,17,7.5
165,18,9
165,19,9.7
165,21,11.3
165,22,12.9
165,25,15.6
165,26,17.4
165,27,18.4
165,28,19.3
165,29,20.3
165,30,22.2
165,33,25.2
165,34,27.3
165,35,28.3
165,37,30.5
165,38,32.6
165,39,33.7
165,40,34.7
165,41,35.8
165,42,38
165,44,40.2
165,45,41.2
165,46,43.4
165,49,46.7
165,50,48.9
165,51,50
165,52,51
165,53,52.1
165,54,54.3
165,55,55.3
165,57,57.5
165,58,59.6
165,60,61.6
165,61,62.7
165,62,64.7
165,65,67.7
165,66,69.7
165,67,70.6
165,69,72.6
165,70,74.4
165,71,75.4
165,73,77.2
165,74,79
165,75,79.9
165,76,80.7
165,77,81.6
165,78,83.3
165,80,84.9
165,81,85.8
165,82,87.3
165,85,89.7
165,86,91.1
165,87,91.9
165,89,93.3
165,90,94.6
165,92,96
165,93,96.6
165,94,97.9
165,97,99.7
165,98,100.8
165,99,101.4
165,100,101.9
165,101,102.5
165,102,103.5
165,105,105
165,106,105.9
165,107,106.4
165,109,107.2
165,110,108
165,113,109.2
165,114,109.9
165,115,110.3
165,117,110.9
165,118,111.5
165,121,112.4
165,122,112.9
165,124,113.3
165,125,113.6
165,126,114
165,127,114.2
165,128,114.3
165,129,114.5
165,130,114.8
165,131,115
165,133,115.2
165,134,115.5
165,136,115.7
165,137,115.7
165,138,115.9
165,139,116
165,141,116
165,142,116.1
381,0,0
381,1,0
381,3,0.8
381,4,1.4
381,5,2.2
381,6,4.3
381,7,5.5
381,8,7
381,9,8.6
381,10,12.4
381,11,14.5
381,12,16.8
381,13,19.3
381,14,24.6
381,15,27.5
381,16,30.5
381,17,33.6
381,18,40.3
381,19,43.8
381,21,51.2
381,22,59.1
381,23,63.1
381,24,67.3
381,25,71.6
381,26,80.3
381,28,89.3
381,29,93.9
381,30,103.3
381,31,108.1
381,33,117.9
381,34,127.8
381,37,143.1
381,38,153.4
381,41,169
381,42,179.6
381,43,184.8
381,45,195.4
381,46,206
381,49,221.9
381,50,232.5
381,51,237.7
381,52,243
381,53,248.2
381,54,258.6
381,55,263.7
381,56,268.9
381,57,274
381,58,284.1
381,61,299.1
381,62,308.9
381,63,313.8
381,65,323.4
381,66,332.8
381,69,346.6
381,70,355.6
381,71,360
381,72,364.3
381,73,368.7
381,74,377.1
381,75,381.3
381,77,389.5
381,78,397.4
381,80,405.2
381,81,409
381,82,416.4
381,84,423.6
381,85,427.1
381,86,433.9
381,88,440.5
381,89,443.7
381,90,450
381,92,456
381,93,458.9
381,94,464.6
381,95,467.4
381,96,470.1
381,97,472.7
381,98,477.8
381,101,485
381,102,489.5
381,103,491.7
381,104,493.8
381,105,495.8
381,106,499.8
381,107,501.7
381,109,505.3
381,110,508.6
381,112,511.8
381,113,513.3
381,114,516.1
381,115,517.5
381,116,518.8
381,117,520
381,118,522.3
381,119,523.4
381,121,525.4
381,122,527.2
381,124,528.8
381,125,529.5
381,126,530.9
381,127,531.4
381,128,532
381,129,532.5
381,130,533.3
381,131,533.7
381,133,534.3
381,134,534.7
381,137,535
350,0,0
350,1,0
350,3,0.8
350,4,1.4
350,5,2.1
350,6,4
350,7,5.2
350,8,6.6
350,9,8.1
350,10,11.6
350,11,13.6
350,12,15.7
350,13,18
350,14,22.9
350,15,25.5
350,16,28.3
350,17,31.2
350,18,37.3
350,20,43.9
350,21,47.3
350,22,54.5
350,23,58.2
350,24,62
350,25,65.9
350,26,73.8
350,28,82
350,29,86.2
350,30,94.8
350,33,108
350,34,117.1
350,36,126.3
350,37,131
350,38,140.3
350,39,145.1
350,40,149.8
350,41,154.6
350,42,164.2
350,45,178.6
350,46,188.3
350,47,193.1
350,48,198
350,49,202.8
350,50,212.4
350,53,226.8
350,54,236.3
350,57,250.4
350,58,259.7
350,61,273.5
350,62,282.5
350,63,287
350,65,295.8
350,66,304.5
350,67,308.8
350,69,317.2
350,70,325.6
350,71,329.6
350,72,333.7
350,73,337.7
350,74,345.6
350,75,349.5
350,77,357.1
350,78,364.5
350,79,368.2
350,80,371.8
350,81,375.3
350,82,382.3
350,83,385.7
350,85,392.3
350,86,398.8
350,87,401.9
350,88,405.1
350,89,408.1
350,90,414.1
350,91,417
350,93,422.6
350,94,428
350,95,430.7
350,96,433.3
350,97,435.8
350,98,440.7
350,100,445.5
350,101,447.7
350,102,452.2
350,104,456.4
350,105,458.4
350,106,462.3
350,107,464.2
350,109,467.8
350,110,471.2
350,112,474.4
350,113,475.9
350,114,478.9
350,115,480.3
350,117,482.9
350,118,485.3
350,119,486.5
350,121,488.7
350,122,490.7
350,124,492.5
350,125,493.3
350,126,494.9
350,127,495.6
350,128,496.2
350,129,496.9
350,130,498
350,132,499
350,133,499.4
350,134,500.1
350,136,500.7
350,137,500.9
350,138,501.2
350,139,501.4
350,140,501.4
350,141,501.5
219,0,0
219,1,0
219,3,1.6
219,4,2.7
219,5,4.2
219,6,7.8
219,7,10.2
219,8,12.8
219,9,15.6
219,10,22.2
219,11,25.8
219,12,29.7
219,13,33.9
219,14,42.8
219,15,47.7
219,16,52.7
219,17,57.9
219,18,69
219,20,80.8
219,21,86.9
219,22,99.7
219,24,113
219,25,120.1
219,26,134.1
219,28,148.6
219,29,156
219,30,171.1
219,33,194.3
219,34,210.2
219,37,234.5
219,38,250.9
219,41,275.7
219,42,292.4
219,45,317.6
219,46,334.4
219,48,351.3
219,49,359.6
219,50,376.4
219,53,401.3
219,54,417.9
219,57,442.5
219,58,458.5
219,59,466.6
219,61,482.5
219,62,498.2
219,65,521.4
219,66,536.5
219,68,551.4
219,69,558.7
219,70,573.2
219,72,587.4
219,73,594.4
219,74,608.2
219,76,621.7
219,77,628.3
219,78,641.4
219,79,647.8
219,81,660.4
219,82,672.6
219,83,678.6
219,85,690.3
219,86,701.7
219,87,707.3
219,88,712.8
219,89,718.2
219,90,728.8
219,91,734
219,93,744
219,94,753.7
219,95,758.5
219,96,763.1
219,97,767.6
219,98,776.5
219,99,780.8
219,100,784.9
219,101,789.1
219,102,797.1
219,103,801
219,105,808.4
219,106,815.6
219,107,819.1
219,109,825.7
219,110,832
219,112,838
219,113,840.8
219,114,846.3
219,116,851.5
219,117,853.9
219,118,858.6
219,119,860.9
219,121,865.1
219,122,869
219,123,870.9
219,125,874.3
219,126,877.5
219,127,879
219,128,880.4
219,129,881.7
219,130,884.2
219,131,885.4
219,132,886.3
219,133,887.3
219,134,889.1
219,135,889.9
219,137,891.3
219,138,892.4
219,140,893.2
219,141,893.5
219,142,894.1
219,144,894.3
362,0,0
362,1,0
362,3,0.6
362,4,1
362,5,1.5
362,6,3
362,7,3.9
362,8,4.9
362,9,6
362,10,8.6
362,11,10.1
362,12,11.7
362,13,13.4
362,14,17.1
362,16,21.1
362,17,23.3
362,18,28
362,19,30.4
362,20,32.9
362,21,35.5
362,22,40.9
362,23,43.7
362,24,46.6
362,25,49.6
362,26,55.6
362,27,58.7
362,29,65.1
362,30,71.6
362,31,74.9
362,33,81.7
362,34,88.6
362,35,92.1
362,36,95.7
362,37,99.2
362,38,106.4
362,39,110.1
362,40,113.7
362,41,117.4
362,42,124.7
362,43,128.4
362,44,132.2
362,45,135.9
362,46,143.3
362,47,147.1
362,49,154.5
362,50,162
362,53,173.1
362,54,180.4
362,56,187.8
362,57,191.4
362,58,198.6
362,60,205.8
362,61,209.3
362,62,216.3
362,64,223.3
362,65,226.7
362,66,233.5
362,67,236.9
362,69,243.5
362,70,250
362,72,256.4
362,73,259.5
362,74,265.7
362,75,268.8
362,77,274.8
362,78,280.6
362,79,283.5
362,81,289.1
362,82,294.6
362,84,300
362,85,302.6
362,86,307.7
362,88,312.7
362,89,315.1
362,90,319.8
362,91,322.2
362,92,324.4
362,93,326.7
362,94,331
362,96,335.2
362,97,337.2
362,98,341.2
362,100,345
362,101,346.8
362,102,350.4
362,104,353.8
362,105,355.4
362,106,358.6
362,109,363.1
362,110,365.9
362,113,369.8
362,114,372.2
362,115,373.3
362,116,374.5
362,117,375.5
362,118,377.6
362,119,378.5
362,120,379.5
362,121,380.4
362,122,382.1
362,123,382.9
362,124,383.6
362,125,384.4
362,126,385.7
362,129,387.5
362,130,388.5
362,131,389
362,133,389.8
362,134,390.5
362,136,391.1
362,137,391.3
362,138,391.7
362,139,391.9
362,142,392.2
177,0,0
177,1,0
177,3,0.6
177,5,1.6
177,6,3.2
177,7,4.1
177,8,5.2
177,9,6.4
177,10,9.1
177,11,10.6
177,13,14
177,14,17.9
177,15,19.9
177,16,22.1
177,17,24.4
177,18,29.2
177,19,31.7
177,20,34.3
177,21,37
177,22,42.5
177,23,45.4
177,24,48.4
177,25,51.5
177,26,57.7
177,28,64.1
177,29,67.4
177,30,74.1
177,32,80.9
177,33,84.4
177,34,91.5
177,37,102.3
177,38,109.6
177,40,117
177,41,120.8
177,42,128.3
177,43,132
177,45,139.6
177,46,147.1
177,48,154.7
177,49,158.4
177,50,165.9
177,51,169.7
177,52,173.4
177,53,177.2
177,54,184.6
177,56,192
177,57,195.6
177,58,202.9
177,60,210.1
177,61,213.6
177,62,220.7
177,63,224.2
177,64,227.6
177,65,231.1
177,66,237.9
177,67,241.2
177,68,244.6
177,69,247.8
177,70,254.3
177,72,260.7
177,73,263.8
177,74,270
177,77,279
177,78,284.8
177,81,293.2
177,82,298.6
177,83,301.3
177,85,306.5
177,86,311.6
177,89,318.8
177,90,323.5
177,91,325.7
177,92,328
177,93,330.2
177,94,334.4
177,95,336.5
177,97,340.5
177,98,344.3
177,99,346.2
177,101,349.8
177,102,353.3
177,105,358.1
177,106,361.2
177,107,362.6
177,108,364.1
177,109,365.5
177,110,368.1
177,111,369.4
177,113,371.8
177,114,374.1
177,116,376.3
177,117,377.3
177,118,379.2
177,119,380.1
177,120,380.9
177,121,381.8
177,122,383.3
177,123,384.1
177,124,384.7
177,125,385.4
177,126,386.6
177,127,387.2
177,129,388.2
177,130,389.1
177,131,389.5
177,133,390.1
177,134,390.7
177,135,391
177,136,391.2
177,137,391.3
177,138,391.6
177,139,391.7
177,140,391.7
177,141,391.8
164,0,0
164,1,0
164,3,0.4
164,4,0.7
164,5,1.1
164,6,2
164,7,2.6
164,8,3.3
164,9,4.1
164,10,5.8
164,11,6.7
164,12,7.7
164,13,8.8
164,14,11.1
164,17,15
164,18,17.9
164,19,19.4
164,21,22.6
164,22,25.9
164,23,27.6
164,25,31.2
164,26,34.8
164,29,40.5
164,30,44.4
164,31,46.4
164,32,48.5
164,33,50.5
164,34,54.6
164,37,60.9
164,38,65.2
164,39,67.3
164,40,69.5
164,41,71.6
164,42,76
164,43,78.1
164,45,82.5
164,46,86.9
164,47,89
164,49,93.4
164,50,97.8
164,51,99.9
164,52,102.1
164,53,104.2
164,54,108.5
164,55,110.7
164,57,114.9
164,58,119.1
164,60,123.3
164,61,125.3
164,62,129.4
164,65,135.4
164,66,139.3
164,67,141.3
164,69,145.1
164,70,148.9
164,71,150.7
164,72,152.6
164,73,154.4
164,74,158
164,75,159.7
164,76,161.5
164,77,163.2
164,78,166.6
164,79,168.3
164,81,171.5
164,82,174.7
164,83,176.3
164,85,179.3
164,86,182.3
164,89,186.5
164,90,189.3
164,93,193.2
164,94,195.8
164,97,199.4
164,98,201.7
164,101,205
164,102,207
164,105,210
164,106,211.8
164,109,214.5
164,110,216.1
164,112,217.7
164,113,218.4
164,114,219.8
164,116,221.2
164,117,221.8
164,118,223
164,120,224.2
164,121,224.7
164,122,225.7
164,124,226.7
164,125,227.1
164,126,227.9
164,128,228.7
164,129,229
164,130,229.7
164,131,230
164,132,230.2
164,133,230.5
164,134,230.9
164,137,231.5
164,138,231.8
164,143,232.3
31,0,0
31,1,0
31,3,0.4
31,4,0.7
31,5,1.1
31,6,2.1
31,8,3.5
31,9,4.3
31,10,6.2
31,12,8.4
31,13,9.6
31,14,12.3
31,15,13.7
31,16,15.2
31,17,16.8
31,18,20.2
31,19,21.9
31,20,23.7
31,21,25.6
31,22,29.5
31,23,31.6
31,24,33.6
31,25,35.8
31,26,40.1
31,29,47
31,30,51.7
31,33,58.9
31,34,63.9
31,35,66.4
31,36,69
31,37,71.5
31,38,76.7
31,41,84.5
31,42,89.8
31,43,92.4
31,44,95.1
31,45,97.7
31,46,103
31,47,105.7
31,48,108.3
31,49,111
31,50,116.2
31,51,118.9
31,53,124.1
31,54,129.3
31,55,131.9
31,56,134.4
31,57,137
31,58,142.1
31,61,149.6
31,62,154.5
31,65,161.7
31,66,166.4
31,69,173.3
31,70,177.8
31,72,182.2
31,73,184.3
31,74,188.6
31,75,190.7
31,77,194.7
31,78,198.7
31,79,200.7
31,81,204.5
31,82,208.2
31,84,211.8
31,85,213.5
31,86,216.9
31,88,220.3
31,89,221.9
31,90,225
31,93,229.5
31,94,232.3
31,95,233.7
31,97,236.3
31,98,238.9
31,101,242.5
31,102,244.7
31,104,246.9
31,105,247.9
31,106,249.9
31,109,252.6
31,110,254.3
31,113,256.7
31,114,258.1
31,115,258.7
31,116,259.4
31,117,260
31,118,261.2
31,121,262.7
31,122,263.6
31,125,264.8
31,126,265.4
31,128,266
31,129,266.2
31,130,266.7
31,131,266.8
31,132,267
31,133,267.1
31,134,267.3
31,136,267.5
351,0,0
351,1,0
351,2,1.2
351,3,2.5
351,4,4.3
351,5,6.6
351,6,12.6
351,7,16.4
351,8,20.7
351,9,25.4
351,10,36.4
351,11,42.5
351,12,49.1
351,13,56.2
351,14,71.5
351,15,79.8
351,16,88.4
351,17,97.5
351,18,116.6
351,20,137.1
351,21,147.9
351,22,170.2
351,24,193.6
351,25,206
351,26,230.7
351,29,269.5
351,30,296.3
351,33,337.7
351,34,365.9
351,37,409.2
351,38,438.6
351,41,483.1
351,42,513.1
351,45,558.2
351,46,588.4
351,49,633.7
351,50,663.8
351,53,708.7
351,54,738.4
351,57,782.5
351,58,811.6
351,61,854.6
351,62,882.8
351,65,924.3
351,66,951.5
351,69,991.4
351,70,1017.3
351,73,1055.3
351,74,1080
351,77,1115.9
351,78,1139.1
351,81,1172.9
351,82,1194.6
351,84,1215.7
351,85,1226
351,86,1246.2
351,87,1256.1
351,89,1275.3
351,90,1293.9
351,92,1311.9
351,93,1320.6
351,94,1337.6
351,95,1345.9
351,97,1361.9
351,98,1377.3
351,99,1384.8
351,101,1399.2
351,102,1413
351,103,1419.7
351,105,1432.5
351,106,1444.7
351,107,1450.6
351,109,1461.9
351,110,1472.5
351,111,1477.6
351,113,1487.3
351,114,1496.5
351,116,1505
351,117,1509
351,118,1516.7
351,120,1523.8
351,121,1527.1
351,122,1533.3
351,123,1536.2
351,124,1539
351,125,1541.6
351,126,1546.5
351,127,1548.7
351,128,1550.8
351,129,1552.7
351,130,1556.3
351,132,1559.3
351,133,1560.6
351,134,1562.9
351,135,1563.8
351,136,1564.6
351,137,1565.3
351,138,1566.4
351,139,1566.8
351,140,1567
351,141,1567.1
178,0,0
178,1,0
178,2,1.2
178,3,2.5
178,4,4.3
178,5,6.6
178,6,12.6
178,7,16.4
178,8,20.7
178,9,25.4
178,10,36.4
178,11,42.5
178,12,49.1
178,13,56.2
178,14,71.5
178,15,79.8
178,16,88.4
178,17,97.5
178,18,116.6
178,20,137.1
178,21,147.9
178,22,170.2
178,24,193.6
178,25,206
178,26,230.7
178,29,269.5
178,30,296.3
178,33,337.7
178,34,365.9
178,37,409.2
178,38,438.6
178,41,483.1
178,42,513.1
178,45,558.2
178,46,588.4
178,49,633.7
178,50,663.8
178,53,708.7
178,54,738.4
178,57,782.5
178,58,811.6
178,61,854.6
178,62,882.8
178,65,924.3
178,66,951.5
178,69,991.4
178,70,1017.3
178,73,1055.3
178,74,1080
178,77,1115.9
178,78,1139.1
178,81,1172.9
178,82,1194.6
178,84,1215.7
178,85,1226
178,86,1246.2
178,87,1256.1
178,89,1275.3
178,90,1293.9
178,92,1311.9
178,93,1320.6
178,94,1337.6
178,95,1345.9
178,97,1361.9
178,98,1377.3
178,99,1384.8
178,101,1399.2
178,102,1413
178,103,1419.7
178,105,1432.5
178,106,1444.7
178,107,1450.6
178,109,1461.9
178,110,1472.5
178,111,1477.6
178,113,1487.3
178,114,1496.5
178,116,1505
178,117,1509
178,118,1516.7
178,120,1523.8
178,121,1527.1
178,122,1533.3
178,123,1536.2
178,124,1539
178,125,1541.6
178,126,1546.5
178,127,1548.7
178,128,1550.8
178,129,1552.7
178,130,1556.3
178,132,1559.3
178,133,1560.6
178,134,1562.9
178,135,1563.8
178,136,1564.6
178,137,1565.3
178,138,1566.4
178,139,1566.8
178,140,1567
178,141,1567.1
239,0,0
239,1,0
239,2,1.2
239,3,2.6
239,4,4.4
239,5,6.7
239,6,12.8
239,7,16.7
239,8,21.1
239,9,25.9
239,10,37.1
239,11,43.4
239,12,50.2
239,13,57.4
239,14,73.1
239,15,81.6
239,16,90.5
239,17,99.7
239,18,119.4
239,20,140.5
239,21,151.5
239,22,174.4
239,24,198.5
239,25,211.2
239,26,236.7
239,29,276.6
239,30,304.2
239,33,346.8
239,34,376
239,37,420.6
239,38,450.9
239,41,496.8
239,42,527.8
239,45,574.4
239,46,605.6
239,49,652.4
239,50,683.5
239,53,729.9
239,54,760.6
239,57,806.2
239,58,836.3
239,61,880.7
239,62,909.9
239,65,952.9
239,66,981
239,69,1022.3
239,70,1049.2
239,73,1088.5
239,74,1114.1
239,77,1151.3
239,78,1175.4
239,81,1210.3
239,82,1232.9
239,85,1265.5
239,86,1286.4
239,88,1306.7
239,89,1316.6
239,90,1335.9
239,91,1345.3
239,93,1363.6
239,94,1381.2
239,96,1398.2
239,97,1406.4
239,98,1422.4
239,99,1430.2
239,101,1445.2
239,102,1459.5
239,103,1466.4
239,105,1479.7
239,106,1492.4
239,108,1504.5
239,109,1510.2
239,110,1521.3
239,112,1531.8
239,113,1536.7
239,114,1546.2
239,115,1550.8
239,117,1559.3
239,118,1567.3
239,119,1571.1
239,121,1578.2
239,122,1584.6
239,123,1587.7
239,124,1590.6
239,125,1593.3
239,126,1598.4
239,127,1600.7
239,128,1602.9
239,129,1604.9
239,130,1608.6
239,131,1610.3
239,132,1611.8
239,133,1613.2
239,134,1615.6
239,135,1616.6
239,137,1618.2
239,138,1619.3
239,139,1619.7
239,140,1620
239,142,1620.2
75,0,0
75,1,0
75,2,1.2
75,3,2.6
75,4,4.4
75,5,6.7
75,6,12.8
75,7,16.7
75,8,21.1
75,9,25.9
75,10,37.1
75,11,43.4
75,12,50.2
75,13,57.4
75,14,73.1
75,15,81.6
75,16,90.5
75,17,99.7
75,18,119.4
75,20,140.5
75,21,151.5
75,22,174.4
75,24,198.5
75,25,211.2
75,26,236.7
75,29,276.6
75,30,304.2
75,33,346.8
75,34,376
75,37,420.6
75,38,450.9
75,41,496.8
75,42,527.8
75,45,574.4
75,46,605.6
75,49,652.4
75,50,683.5
75,53,729.9
75,54,760.6
75,57,806.2
75,58,836.3
75,61,880.7
75,62,909.9
75,65,952.9
75,66,981
75,69,1022.3
75,70,1049.2
75,73,1088.5
75,74,1114.1
75,77,1151.3
75,78,1175.4
75,81,1210.3
75,82,1232.9
75,85,1265.5
75,86,1286.4
75,88,1306.7
75,89,1316.6
75,90,1335.9
75,91,1345.3
75,93,1363.6
75,94,1381.2
75,96,1398.2
75,97,1406.4
75,98,1422.4
75,99,1430.2
75,101,1445.2
75,102,1459.5
75,103,1466.4
75,105,1479.7
75,106,1492.4
75,108,1504.5
75,109,1510.2
75,110,1521.3
75,112,1531.8
75,113,1536.7
75,114,1546.2
75,115,1550.8
75,117,1559.3
75,118,1567.3
75,119,1571.1
75,121,1578.2
75,122,1584.6
75,123,1587.7
75,124,1590.6
75,125,1593.3
75,126,1598.4
75,127,1600.7
75,128,1602.9
75,129,1604.9
75,130,1608.6
75,131,1610.3
75,132,1611.8
75,133,1613.2
75,134,1615.6
75,135,1616.6
75,137,1618.2
75,138,1619.3
75,139,1619.7
75,140,1620
75,142,1620.2
12,0,0
12,1,0
12,2,1.2
12,3,2.6
12,4,4.5
12,5,6.9
12,6,13.1
12,7,16.9
12,8,21.1
12,9,25.7
12,10,36.1
12,11,41.8
12,12,47.8
12,13,54.1
12,14,67.6
12,15,74.8
12,16,82.1
12,17,89.7
12,18,105.4
12,19,113.5
12,21,130.2
12,22,147.3
12,24,164.7
12,25,174
12,26,191.6
12,27,200.4
12,29,218.3
12,30,236.1
12,32,254
12,33,262.8
12,34,280.5
12,36,298
12,37,306.6
12,38,323.8
12,40,340.6
12,41,348.9
12,42,365.2
12,43,373.2
12,44,381.1
12,45,388.9
12,46,404.2
12,47,411.7
12,49,426.3
12,50,440.4
12,51,447.3
12,52,454
12,53,460.6
12,54,473.5
12,55,479.7
12,56,485.8
12,57,491.7
12,58,503.2
12,59,508.8
12,60,514.2
12,61,519.4
12,62,529.6
12,63,534.4
12,64,539.1
12,65,543.7
12,66,552.5
12,68,560.7
12,69,564.6
12,70,571.9
12,71,575.4
12,72,578.8
12,73,582
12,74,588.1
12,75,590.9
12,76,593.6
12,77,596.2
12,78,601
12,79,603.2
12,81,607.2
12,82,610.8
12,83,612.4
12,84,613.9
12,85,615.2
12,86,617.6
12,87,618.7
12,88,619.6
12,89,620.4
12,90,621.8
12,91,622.3
12,92,622.7
12,93,623
12,94,623.4
265,0,0
265,1,0
265,2,0.2
265,3,0.3
265,4,0.6
265,5,0.7
265,6,1.2
265,7,1.4
265,8,1.8
265,9,2
265,11,3
265,13,3.6
265,14,4.4
265,15,4.7
265,16,5.2
265,17,5.5
265,18,6.3
265,20,7.3
265,21,7.7
265,22,8.6
265,23,9
265,25,10
265,26,11
265,27,11.4
265,28,12
265,29,12.5
265,30,13.5
265,31,14.1
265,32,14.6
265,33,15
265,34,16.2
265,35,16.6
265,37,17.8
265,38,18.8
265,40,20
265,41,20.5
265,42,21.7
